area,id,locacao,price,venda
79,16681,,270000,
63,16680,,230000,
75,16679,,350000,
137,16676,,690000,
120,16673,,285000,
200,16657,,600000,
427,16655,,760000,
420,16652,,800000,
98,16629,,378000,
200,16624,,445000,
123,16623,4900,,644072
123,16622,4900,,665720
740,16619,6000,,980000
121,16615,,350000,
127,16613,,700000,
45,16593,,350000,
387,16584,,1150000,
219,16580,,550000,
223,16571,,900000,
310,16569,,1100000,
202,16561,,1350000,
46,16554,,850,
413,16552,,480000,
88,16547,,345000,
88,16546,,365000,
88,16545,,330000,
78,16544,,290000,
47,16543,,190000,
131,16535,,800,
45,16531,,220000,
67,16526,,300000,
240,16524,,2500,
340,16523,,230000,
115,16518,,480000,
67,16517,,1300,
320,16511,2500,,550000
1700,16509,,2000000,
88,16502,,280000,
512,16499,,450000,
134,16498,,550000,
1500,16497,,635000,
150,16495,,495000,
144,16494,,600000,
260,16482,,330000,
252,16481,,1400,
75,16478,,300000,
75,16476,,340000,
75,16475,,310000,
45,16474,,182000,
312,16467,,1000000,
49,16462,,190000,
225,16460,,520000,
52,16450,,225000,
52,16449,,215000,
52,16448,,215000,
114,16445,,599000,
281,16444,,2000000,
41,16443,,175000,
48,16440,,240000,
42,16439,,190000,
220,16429,,3000,
33,16420,,160000,
45,16417,,190000,
265,16411,,900000,
67,16405,,280000,
160,16403,,660000,
100,16401,,1500,
60,16392,,265000,
60,16391,,265000,
47,16374,,200000,
71,16373,,300000,
77,16372,,315000,
118,16371,,340000,
40,16365,,900,
71,16356,,300000,
270,16354,,1050000,
257,16349,,360000,
363,16347,,195000,
167,16346,,900000,
255,16339,,165000,
255,16338,,165000,
76,16336,,300000,
60,16335,,400000,
45,16328,,147000,
46,16325,,1550,
231,16324,,500000,
50,16321,,350000,
40,16314,,170000,
321,16303,,950000,
68,16298,,900,
46,16297,,180000,
300,16295,,550000,
70,16293,,4000,
38,16289,,150000,
240,16274,,1400000,
47,16270,,1200,
612,16266,,3800000,
363,16265,,1000,
363,16264,,800,
440,16260,,1800000,
135,16255,,450000,
220,16253,,795000,
45,16252,,185000,
300,16251,,580000,
1000,16228,,8000,
222,16226,,890000,
220,16222,,650000,
135,16219,,3300,
180,16216,,450000,
950,16213,,500000,
950,16212,,500000,
832,16211,,450000,
832,16210,,450000,
282,16209,,190000,
66,16208,,1200,
111,16207,,1100,
111,16204,,1100,
43,16197,,150000,
42,16191,,197000,
123,16174,,390000,
740,16168,,800000,
232,16162,,325000,
212,16156,,900000,
50,16146,,280000,
119,16141,,520000,
260,16131,,1200000,
155,16124,,1500000,
48,16117,,900,
52,16116,,210000,
180,16108,,410000,
152,16105,,620000,
41,16103,,800,
240,16102,,640000,
100,16100,,430000,
195,16099,,350000,
200,16095,,600000,
80,16089,,270000,
111,16083,,2200,
46,16072,,225000,
46,16071,,225000,
46,16070,,220000,
98,16065,,380000,
635,16064,12000,,1800000
74,16063,,230000,
72,16061,650,,190000
318,16055,,10000,
171,16053,,385000,
253,16052,,1200000,
90,16033,,349000,
90,16032,,349000,
90,16031,,349000,
60,16028,,270000,
63,16027,,360000,
80,16021,,260000,
48,16019,,280000,
624,16015,,2600000,
318,16014,,850000,
66,16013,,280000,
363,16011,,10000,
124,16010,,690000,
87,16009,,300000,
146,16007,,240000,
600,16005,,3500000,
200,16003,,380000,
393,15999,,4000,
240,15997,,500000,
149,15995,,650000,
285,15992,,850000,
250,15990,,1200000,
350,15983,,1800000,
180,15982,,380000,
110,15976,,390000,
490,15965,,900000,
300,15963,,180000,
5000,15958,,7500000,
46,15955,,320000,
87,15954,,1800,
92,15953,2200,,590000
292,15950,,580000,
46,15945,,210000,
190,15942,,370000,
159,15940,,1500000,
960,15939,,5000000,
1150,15938,,650000,
600,15937,6500,,1250000
181,15936,3000,,550000
47,15921,,154000,
451,15905,,262000,
75,15887,,310000,
400,15878,,800000,
47,15874,,260000,
43,15870,,270000,
47,15869,,300000,
110,15865,,269000,
292,15862,,240000,
71,15860,,1400,
250,15856,,260000,
43,15855,,380000,
115,15852,,600000,
210,15850,1700,,400000
250,15849,,1250000,
43,15848,,150000,
75,15846,,1400,
78,15844,,268000,
420,15842,,200000,
200,15835,,100000,
160,15829,,90000,
62,15827,,208000,
245,15826,,940000,
250,15801,,900000,
92,15800,,456000,
250,15793,,550000,
104,15790,,410000,
450,15787,,180000,
307,15786,,1600000,
230,15783,,700000,
145,15777,,160000,
55,15776,,305000,
68,15768,,1100,
61,15767,,250000,
171,15764,3550,,820000
841,15763,,480000,
55,15755,,180000,
260,15748,1200,,1000000
590,15741,,900,
302,15739,,1300000,
334,15728,,680000,
201,15722,,800000,
104,15718,,1800,
50,15712,,220000,
108,15710,,740000,
451,15709,,5000,
26700,15702,,1800000,
255,15699,,520000,
97,15697,1000,,200000
65,15696,1100,,220000
44,15690,2200,,220000
455,15682,,200000,
71,15678,,215000,
900,15676,,1200000,
255,15675,,190000,
70,15674,,340000,
46,15672,,200000,
300,15670,2600,,650000
374,15666,,220000,
250,15664,,3000,
250,15663,,3000,
105,15661,1600,,470000
328,15660,6500,,1500000
420,15652,,1350000,
203,15651,,295000,
52,15641,,185000,
290,15639,,550000,
50,15635,,800,
450,15632,,800000,
110,15624,,420000,
83,15617,,300000,
378,15616,,10000,
357,15597,,1000000,
295,15596,,380000,
199,15595,1700,,350000
625,15594,,850000,
256,15591,,380000,
96,15587,,1180,
246,15581,,1500000,
62,15578,,225000,
381,15569,,1750000,
46,15562,,210000,
65,15561,,145000,
257,15555,,900000,
96,15552,,200000,
630,15551,,320000,
73,15548,,250000,
500,15546,,160000,
210,15542,,460000,
102,15541,,408000,
220,15540,,700000,
38,15537,,220000,
38,15535,,330000,
220,15534,,960000,
54,15530,,165000,
62,15525,,210000,
62,15523,,210000,
54,15522,,165000,
54,15521,,165000,
62,15520,,210000,
428,15509,,900000,
209,15501,,1100000,
69,15499,,340000,
140,15498,3200,,970000
300,15496,,1250000,
225,15491,,380000,
280,15489,,180000,
55,15486,,160000,
71,15480,,280000,
45,15478,,170000,
41,15474,,220000,
1200,15473,,1500000,
229,15472,,630000,
72,15466,1000,,220000
108,15462,,370000,
128,15456,,4500,
134,15455,,500000,
500,15454,,25000,
41,15452,,200000,
33,15450,,180000,
38,15445,,1200,
260,15441,,700000,
174,15440,,290000,
226,15439,,490000,
64,15438,,266000,
295,15434,,745000,
230,15427,,10000,
225,15426,,9500,
600,15424,,,
262,15423,,1400000,
950,15422,10000,,2120000
120,15415,,215000,
1020,15413,,175000,
278,15409,,860000,
430,15408,,570000,
360,15399,,850000,
42,15392,,175000,
45,15388,,,
134,15385,,560000,
210,15384,,900000,
18.3900000000000005684341886080801486968994140625,15382,,260000,
264,15380,,850000,
60,15379,,2200,
460,15377,,800000,
79,15373,,280000,
45,15365,,213000,
390,15360,,220000,
168,15358,,350000,
87,15351,,425000,
37,15344,,220000,
57,15343,,330000,
48,15340,,230000,
71,15339,,370000,
296,15336,,1800000,
195,15333,,1246642,
120,15332,,800000,
48,15328,,149000,
67,15314,,190000,
46,15310,,212000,
83,15308,1050,,290000
58,15306,,140000,
120,15305,,610000,
95,15302,,450000,
200,15299,,480000,
66,15297,,249000,
500,15296,,6000,
250,15294,,170000,
250,15292,,170000,
57,15285,,240000,
157,15282,,270000,
130,15272,,390000,
3744,15265,,3500000,
200,15264,,510000,
193,15256,,640000,
45,15250,1000,,200000
125,15249,,400000,
100,15229,,266000,
185,15225,,650000,
374,15223,,1500000,
70,15221,,300000,
494,15220,,350000,
200,15217,,450000,
45,15214,,1300,
45,15208,1200,,200000
45,15207,1000,,200000
50,15204,,250000,
782,15202,,6000,
160,15199,,695000,
450,15194,4000,,650000
200,15180,,430000,
100,15178,,210000,
2360,15175,15000,,4500000
47,15174,,170000,
820,15173,,4000000,
95,15165,,270000,
95,15164,,270000,
158,15162,,500000,
90,15160,1000,,260000
90,15159,900,,260000
90,15158,1000,,260000
90,15157,900,,260000
122,15151,,265000,
85,15149,,405235.7999999999883584678173065185546875,
296,15148,,2000000,
230,15146,,880000,
61,15144,,185000,
150,15138,,3000,
133,15135,,350000,
556,15132,,990000,
78,15130,,310000,
280,15129,,2300,
99,15122,,450000,
48,15120,,218000,
38,15117,,180000,
114,15116,,2300,
49,15115,,170000,
49,15114,,175000,
110,15107,,1000,
62,15106,,280000,
511,15104,,1200000,
226,15102,,1800,
64,15098,,186500,
400,15089,,150000,
98,15085,1500,,370000
247,15084,,400000,
142,15077,,520000,
39,15070,,170000,
172,15067,,550000,
53,15063,,130000,
800,15061,,270000,
37.5,15060,,1200,
36,15059,,240000,
310,15050,,2320000,
192,15049,,4000,
204,15045,,480000,
134,15044,,620000,
189,15043,,580000,
220,15032,,340000,
70,15028,,328000,
150,15026,,400000,
60,15020,,150000,
46,15019,,355000,
250,15018,,700000,
130,15015,,160000,
156,15005,,550000,
6300,14998,,5000,
377,14983,,700000,
58,14982,,175000,
284,14974,,3500,
,14973,,1500,
,14972,,1500,
41,14970,,200000,
86,14959,,260000,
39.5,14956,,352184.5399999999790452420711517333984375,
314,14954,,1300000,
390,14953,,230000,
130,14940,,580000,
470,14937,,1900000,
55000,14929,,1000000,
400,14928,,950000,
419,14926,,798000,
68,14919,1100,,210000
95,14916,,420000,
250,14913,,165000,
250,14912,,150000,
66,14909,,200000,
65,14908,,240000,
48,14907,,218000,
72,14905,,200000,
144,14904,,3300,
310,14903,,500000,
128,14899,,600000,
39,14896,,165000,
39,14887,,165000,
136,14885,,1100000,
70,14882,,305000,
70,14879,,298000,
70,14875,,292000,
68,14873,,325000,
250,14860,,1200000,
375,14859,,180000,
37.5,14857,,200000,
174,14856,,408000,
35,14853,,350000,
117,14851,,270000,
116,14850,,230000,
333,14838,,6500,
70,14835,,1100,
192.5,14825,,535000,
346,14823,4500,,750000
160,14822,,360000,
199,14819,,1100000,
300,14817,,850000,
320,14816,,1250000,
160,14814,,530000,
860,14813,,6000000,
274,14812,,1380000,
60,14810,,900,
177,14809,,750000,
330,14808,,1450000,
114,14801,,630000,
115,14800,,530000,
37,14798,,155000,
302,14796,,440000,
36,14793,,1100,
124,14788,,750000,
400,14785,,1400000,
328,14783,,550000,
37,14782,,230000,
37,14781,,265000,
50,14778,,1100,
364,14773,,1600000,
240,14771,4200,,1000000
107,14766,1500,,250000
75,14759,,230000,
88,14756,,340000,
71,14751,,320000,
380,14745,,1200000,
250,14739,,160000,
290,14734,,1200000,
306,14733,,1200000,
52,14729,,300000,
300,14719,,1250000,
97,14716,,390000,
75,14713,,350000,
43,14703,,155000,
60,14699,,200000,
470,14688,,1600000,
35.81000000000000227373675443232059478759765625,14687,,140000,
80,14682,,375000,
72,14677,,290000,
72,14676,,290000,
700,14672,,480000,
48,14669,,165000,
450,14668,4500,,900000
44,14665,,225000,
390,14664,,4000,
340,14658,,120000,
93,14656,,2000,
18.46000000000000085265128291212022304534912109375,14655,,290000,
46,14651,,160000,
160,14650,,400000,
109,14649,,350000,
30,14648,,206000,
108,14643,,10800000,
72,14642,,6000000,
280,14641,,250000,
280,14640,,160000,
232,14638,,750000,
260,14629,,850000,
38,14626,900,,215000
96,14623,,280000,
1000,14619,,650000,
86,14615,,278000,
149,14614,,380000,
200,14610,,990000,
370,14608,,1950000,
45,14606,,220000,
69,14603,,205000,
2000,14599,40000,,5500000
80,14596,,370000,
51,14578,,280000,
36,14577,,235000,
84,14574,,260000,
553,14573,,1700000,
600,14571,5000,,1000000
480,14558,,425000,
330,14557,10000,,1500000
100,14555,,350000,
311,14554,,260000,
291,14550,7000,,1900000
64,14546,,210000,
120,14543,,320000,
240,14542,2500,,450000
127,14532,,400000,
284,14531,,440000,
142,14527,,900000,
112,14525,,450000,
200,14523,,375000,
155,14522,,300000,
272,14520,,2200,
277,14519,,2000,
168,14517,,750000,
62,14516,,260000,
75,14515,,250000,
100,14511,,198000,
2400,14506,25000,,2500000
205,14500,,550000,
307,14498,,1000000,
69,14494,,1100,
247,14491,,7000,
390,14490,,1350000,
47,14484,,200000,
130,14483,,320000,
47,14482,,200000,
130,14481,,260000,
78,14478,,185000,
218,14476,,1390000,
218,14475,,1390000,
218,14474,,1390000,
218,14473,,1390000,
218,14472,,1390000,
218,14471,,1390000,
218,14470,,1390000,
218,14469,,1390000,
218,14468,,1390000,
218,14467,,1390000,
218,14466,,1390000,
137,14465,,400000,
72,14449,,290000,
89,14445,,280000,
106,14437,,590000,
203,14435,,890000,
280,14434,,3000,
308,14433,,3000,
350,14430,,680000,
93,14414,,500000,
288,14413,,1150000,
66,14411,800,,220000
54,14408,,335000,
370,14406,,2000,
288,14404,,160000,
490,14396,,250000,
350,14395,,850000,
280,14394,,1180000,
450,14392,,1500000,
180,14387,,1130000,
180,14385,,1130000,
180,14384,,1050000,
75,14374,,320000,
111,14373,,680000,
500,14366,,600000,
78,14363,,400000,
140,14359,,565000,
196,14356,,880000,
363,14354,,160000,
,14348,,1820000,
137,14345,,850000,
270,14338,,3500,
80,14337,,270000,
145,14334,,300000,
140,14332,,300000,
40,14331,,170000,
109,14330,1200,,330000
45,14328,,220000,
72,14326,,196000,
80,14324,,300000,
173,14321,,370000,
215,14320,,375000,
60,14319,,1500,
100,14316,,1500,
500,14301,,1500000,
201,14300,,800000,
155,14286,,1000000,
59,14282,,190000,
148,14281,,330000,
37,14274,,150000,
180,14270,,800000,
220,14268,,600000,
1000,14262,20000,,5800000
313,14259,,5000000,
223,14256,,123000,
155,14248,,1016000,
330,14245,2500,,300000
135,14239,,530000,
192,14230,,845000,
208,14229,,808500,
80,14224,,320000,
395,14218,,300000,
53,14216,,220000,
215,14215,,750000,
408,14203,,2000,
200,14202,,1000,
200,14201,,1000,
212,14198,,850000,
215,14196,,1400000,
482,14185,,975000,
250,14184,,2800000,
250,14183,,2800000,
195,14182,,815000,
37,14178,,200000,
18,14177,,150000,
65,14166,,270000,
400,14164,,1000000,
166,14163,,360000,
92,14160,,170000,
220,14156,,745000,
232,14154,,900000,
435,14151,,630000,
277,14149,,920000,
156,14146,,750000,
380,14139,,750000,
90,14134,,630000,
45,14128,,250000,
47,14127,1200,,260000
38,14126,1300,,225000
37,14125,,219000,
38,14124,,225000,
46,14120,,185000,
2200,14114,,350000,
600,14111,,3000000,
43,14110,,195000,
75,14108,,370000,
123,14101,,690000,
500,14086,,1700000,
170,14079,,440000,
136,14066,,1060000,
40,14057,,1000,
122,14056,,220000,
43,14053,,1200,
617,14052,,2700000,
42,14046,,350000,
47,14039,,220000,
250,14037,,1500,
400,14032,,5000,
53,14024,,650000,
252,14016,,190000,
48,14008,,320000,
48,14007,,350000,
75,14004,,285000,
37,14000,,200000,
37,13999,,180000,
37,13998,1200,,260000
400,13992,4000,,899000
38,13988,,800,
320,13986,,1300000,
50,13984,1000,,185000
28,13959,,110000,
101,13958,,350000,
45,13957,,230000,
648,13953,,850000,
49,13948,,170000,
300,13945,,1600000,
91,13942,,350000,
589,13940,,350000,
54,13939,,240000,
600,13938,8000,,1500000
49,13930,,343000,
246,13927,,720000,
93,13922,,340000,
196,13916,,940000,
100,13913,,800,
44,13910,,227000,
540,13909,,1850000,
60,13906,,350000,
45,13903,,185000,
151,13899,,280000,
65,13898,,265000,
650,13888,,800000,
300,13886,,200000,
70,13875,,267000,
127,13874,,240000,
293,13872,,850000,
84,13869,,250000,
167,13861,,330000,
243,13858,,490000,
69,13855,,179000,
197,13845,,320000,
48,13841,,145000,
790,13832,,2500000,
200,13822,,110000,
360,13813,,1800000,
130,13811,,220000,
444,13807,,24000,
159,13806,,,
136,13805,,,
60,13804,,250000,
95,13799,,1600,
85,13791,,250000,
34,13788,,280000,
43.46000000000000085265128291212022304534912109375,13784,,220000,
54,13783,,350000,
278,13779,,1240000,
48,13771,,440000,
536,13770,,319000,
2000,13767,16000,,2300000
50,13762,,250000,
80,13757,,850,
328,13755,,210000,
220,13754,,580000,
310,13745,,140000,
139,13743,,450000,
120,13742,,277000,
44,13738,,450000,
249,13737,,180000,
180,13728,,560000,
250,13717,,550000,
330,13716,,600000,
250,13713,,550000,
45,13710,,185000,
600,13709,5000,,1500000
509,13697,,900000,
50,13696,,145000,
42,13693,,320000,
300,13689,,1050000,
205,13687,,750000,
130,13683,,350000,
720,13677,,346500,
720,13676,,346500,
720,13675,,374220,
720,13674,,311220,
78,13673,,310000,
78,13672,,310000,
160,13665,,750000,
230,13663,,600000,
54,13660,1100,,180000
105,13657,,500000,
335,13654,,1500000,
5375,13653,,1600000,
256,13646,,450000,
47,13642,,420000,
122,13638,,900,
178,13630,,108000,
900,13625,100000,,37000000
300,13624,,795000,
130,13612,,740000,
700,13604,,5000,
499,13603,,445000,
118,13602,,320000,
34,13594,,210000,
34,13593,,210000,
170,13592,,800000,
100,13587,,490000,
244,13585,6000,,1950000
57,13583,,190000,
120,13581,,307000,
65,13578,,170000,
187,13571,1900,,500000
31,13564,,225000,
150,13546,,630000,
202,13545,,430000,
29,13537,,70000,
121,13532,,350000,
121,13531,,350000,
138,13530,,102000,
117,13529,,380000,
124,13528,,100000,
173,13526,,630000,
736,13525,,1500000,
322,13524,,445000,
112,13523,,420000,
260,13515,,400000,
66,13513,,270000,
120,13505,,195000,
367,13501,,240000,
210,13500,,950000,
55,13498,,155000,
147,13496,,3000,
820,13495,19000,,4100000
600,13488,,260000,
39,13480,,150000,
50,13478,,1200,
420,13475,,1800000,
1500,13474,,900000,
9038,13471,,4970000,
350,13469,,1550000,
78,13464,,390000,
320,13462,,1300000,
145,13461,,530000,
445,13459,,1250000,
1240,13456,,800000,
392,13455,,250000,
107,13454,1550,,421000
220,13452,2200,,385000
290,13439,,1200000,
1300,13437,,14000,
47,13436,,900,
73,13432,,380000,
90,13428,,370000,
250,13427,,500000,
280,13418,,430000,
71,13411,,270000,
504,13410,,6500,
760,13408,,1300000,
234,13406,,320000,
59,13402,,510000,
800,13400,15000,,2800000
460,13394,,1200000,
52,13393,,180000,
147,13390,,700000,
86,13383,,300000,
50,13372,,235000,
80,13370,,275000,
30000,13364,,,
33,13362,,120000,
286,13359,,460000,
278,13356,,750000,
162,13351,,499000,
311,13348,,1200000,
423,13335,,170000,
417,13334,,170000,
1350,13333,3000,,1100000
171,13328,,420000,
171,13327,,400000,
67,13318,,250000,
189,13315,,430000,
330,13313,,2000000,
62,13299,,600,
184,13296,,375000,
373,13295,,800000,
400,13292,11700,,1800000
82,13285,,250000,
95,13282,,300000,
370,13273,,1500,
370,13272,,1500,
370,13271,,1500,
370,13270,,1500,
174,13262,,750000,
100,13258,,320000,
386.759999999999990905052982270717620849609375,13248,7500,,2000000
78,13243,,460000,
130,13241,,360000,
250,13235,,250000,
76,13233,,240000,
39,13229,,800,
92,13212,,430000,
98,13207,,550000,
128,13205,,360000,
289,13204,,850000,
158,13195,,345000,
401,13189,,220000,
148,13188,,850000,
1015,13183,,455000,
84,13179,,280000,
85,13174,,240000,
120,13171,,400000,
260,13170,,175000,
209,13158,,330000,
150,13155,,670000,
111,13154,,425000,
105,13150,1400,,460000
55,13147,,1000,
500,13144,,1500000,
377,13142,,930000,
43,13131,,190000,
129,13128,,320000,
85,13127,,310000,
450,13125,,1750000,
99,13121,,300000,
340,13108,,2400000,
167,13105,,2000,
263,13103,,680000,
98,13101,,340000,
74,13097,,210000,
2000,13096,,3180000,
50,13094,,2400,
45,13093,,2600,
65,13088,,210000,
379,13087,12000,,2025000
65.8799999999999954525264911353588104248046875,13076,,407000,
35.89999999999999857891452847979962825775146484375,13072,,221000,
48,13063,,350000,
307,13062,,240000,
191,13059,,450000,
242,13055,,11700,
327,13054,,230000,
121,13052,,430000,
40,13050,,299000,
79,13049,,555300,
73,13048,,515300,
43,13046,,305400,
54,13045,,359200,
422,13042,,1100000,
286,13038,,3000,
51.85000000000000142108547152020037174224853515625,13033,,350900,
380,13032,,630000,
176,13028,,930000,
74.2999999999999971578290569595992565155029296875,13015,,355000,
98,13011,,290000,
98,13009,,420000,
34,13000,,300000,
54,12997,,178000,
250,12994,,530000,
534,12991,,320000,
128,12985,2800,,480000
126,12983,,520000,
2800,12980,19000,,5600000
593,12972,,1090000,
42,12969,,140000,
280,12962,,7500,
197,12959,,5000,
617,12957,,1700000,
82,12956,,1100,
2040,12931,,6000,
36.42999999999999971578290569595992565155029296875,12930,,246500,
36.25999999999999801048033987171947956085205078125,12929,,245600,
36.159999999999996589394868351519107818603515625,12928,,244600,
36.10000000000000142108547152020037174224853515625,12927,,244300,
800,12926,,550000,
140,12925,,530000,
35.81000000000000227373675443232059478759765625,12923,,240900,
66,12920,,220000,
245,12916,,1400000,
35,12911,550,,99000
69,12901,,210000,
307,12899,,795000,
134,12895,,450000,
420,12893,,250000,
250,12883,,183000,
280,12877,,850000,
230,12876,,525000,
82,12870,,290000,
100,12866,,320000,
77,12865,,260000,
100,12864,,290000,
93,12863,,320000,
100,12862,,320000,
186,12856,,100000,
315,12854,,985000,
520,12847,,1500000,
196,12844,,700000,
627,12840,,480000,
481,12839,,335000,
120,12823,,425000,
70,12818,,320000,
85,12817,,375000,
840,12815,,1900000,
255,12812,,780000,
47,12809,,1500,
47,12805,,1500,
207,12795,,795000,
212,12776,3500,,550000
360,12774,,330000,
105,12771,,200000,
150,12770,,245000,
110,12764,,250000,
124,12760,,730000,
311,12759,,850000,
7962,12749,,8000000,
75,12748,,1200,
235,12746,,9000,
39,12743,,800,
200,12738,3400,,800000
484,12730,,480000,
146,12725,,449000,
70,12720,,310000,
72,12715,,170000,
57,12714,,150000,
1295,12709,,350000,
209,12703,,820000,
355,12702,,700000,
290,12698,,3000,
210,12697,,383000,
88,12690,,480000,
87,12682,,280000,
34,12680,,190000,
850,12665,,3100000,
674,12664,,359000,
500,12653,,425000,
40,12648,,900,
38,12641,,200000,
335,12637,,300000,
122,12620,,320000,
338,12618,,750000,
480,12602,7000,,1850000
208,12593,,595000,
146,12585,,550000,
520,12584,,950000,
50,12582,,210000,
170,12579,,725000,
84,12578,,250000,
36,12576,,245000,
34,12573,,180000,
1100,12571,,1475000,
998,12544,,400000,
125,12541,,250000,
293,12539,,200000,
130,12538,,420000,
280,12537,,1300000,
235,12536,,822500,
234,12535,,822500,
235,12534,,881250,
60,12522,,260000,
185,12517,,750000,
650,12511,,1500000,
210,12510,,714000,
34,12506,,175000,
280,12502,,500000,
2070,12501,,950000,
330,12500,,850000,
1087,12498,,580000,
105,12495,,260000,
407,12493,,215000,
82,12488,,297000,
240,12482,,580000,
200,12471,,765000,
400,12467,,800000,
160,12465,,4000,
520,12464,,300000,
255,12437,,700000,
34,12430,,300000,
45,12428,,250000,
100,12427,,420000,
135,12425,,650000,
78,12423,,374400,
221,12418,,750000,
220,12417,,770000,
220,12416,,770000,
68,12412,1400,,370000
480,12393,,1400000,
69,12392,,360000,
94,12382,,2000,
240,12381,,600000,
105,12379,,500000,
104,12377,,550000,
308,12376,,230000,
66,12370,,265000,
20,12356,,125000,
46,12355,,159000,
430,12350,,2300000,
232,12347,,2400,
500,12341,8500,,1500000
17,12338,,120000,
20,12337,,135000,
22,12332,,130000,
42,12322,,170000,
333,12318,,800000,
93,12316,,150000,
120,12312,,1950,
46,12311,,240000,
213,12307,,420000,
407,12304,,850000,
156,12301,,730000,
72,12300,,195000,
70,12293,,283000,
70,12292,,280000,
438,12290,,600000,
600,12288,,2600000,
400,12283,,615000,
386,12275,,950000,
150,12271,,400000,
158,12262,,370000,
48,12255,,370000,
35.25,12253,,180000,
57.719999999999998863131622783839702606201171875,12250,,365000,
467,12238,,320000,
58,12237,,215000,
80,12232,,300000,
100,12225,,500000,
440,12218,,280000,
91,12216,,1150,
1025,12215,,1200000,
100,12214,,350000,
120,12210,,570000,
354,12197,,295000,
117,12186,,450000,
380,12185,,1100000,
45,12177,,210000,
360,12175,,130000,
,12173,,6000,
200,12172,,2200,
67,12154,,280000,
550,12151,,8000,
212,12148,,650000,
174,12145,,1250000,
470,12143,,3000000,
46,12140,,175000,
114,12134,,350000,
300,12131,,580000,
80,12127,,1300,
85,12125,,250000,
68,12116,,275000,
66,12115,,265000,
66,12114,,265000,
64,12111,,268000,
368,12107,,850000,
2,12096,,1100,
147,12084,,735000,
73,12079,,245000,
380,12076,4000,,1000000
30,12062,,900,
115,12054,,1600,
40,12040,,225000,
48,12035,,750,
50,12024,,1000,
50,12023,,1000,
420,12020,,990000,
45,12015,,190000,
57,12013,,363132,
37,12007,,236250,
60,12004,,1000,
110,12000,,480000,
335,11996,,780000,
55,11992,,130000,
150,11986,,2400,
200,11984,,3000,
264,11983,,1500,
135,11978,,460000,
300,11977,,2000000,
105,11975,,425000,
1650,11970,,12000000,
66,11968,,255000,
41,11949,,145000,
40,11948,,145000,
88,11945,,350000,
107,11938,,320000,
149,11937,1000,,330000
5500,11932,,1925000,
45,11928,,200000,
600,11925,,6500,
1200,11913,,420000,
900,11901,,1590000,
1000,11899,,3500000,
400,11898,,20000,
160,11894,,500000,
55,11891,,210000,
360,11884,,220000,
90,11870,,300000,
580,11861,,320000,
43,11854,,150000,
3,11840,,235000,
784,11836,,950000,
60,11834,,260000,
230,11833,,600000,
150,11828,,420000,
40,11826,,165000,
54,11816,,750,
390,11812,,800000,
77,11808,,305000,
95,11803,,270000,
160,11796,,220000,
45,11795,,105000,
111,11791,,270000,
220,11787,,5000,
67,11786,,202000,
90,11785,,212000,
1200,11777,,9000000,
99,11764,,545000,
43,11760,,139000,
1100,11758,,3500000,
171,11752,2000,,550000
70,11743,850,,210000
100,11742,,1700,
48,11735,,200000,
125,11732,,2400,
487,11730,,750000,
450,11723,,210000,
363,11714,,165000,
90,11713,,420000,
66,11705,,225000,
104,11699,,520000,
107,11697,1200,,360000
101,11690,,530000,
96,11679,,400000,
118,11666,,1600000,
249,11663,,2500,
3392,11657,,9000000,
160,11654,,800000,
79,11653,,1450,
58,11650,,190000,
260,11648,,1450000,
100,11638,,330000,
72,11630,,350000,
125,11622,,430000,
1008,11621,,3000000,
101,11615,,240000,
107,11610,,1800,
395,11598,,975000,
154,11588,,335000,
142,11580,,480000,
86,11569,,230000,
378,11568,,1250000,
5000,11566,,5000000,
298,11552,,8000,
60,11549,,900,
489,11546,,3000,
460,11534,,2000000,
421,11528,,1000000,
230,11523,,620000,
250,11522,,550000,
286,11519,,880000,
156,11517,,1600,
70,11508,1200,,280000
100,11506,,300000,
206,11505,1800,,300000
147,11501,2200,,700000
188,11492,1800,,550000
18,11489,,60000,
230,11486,,690000,
164,11484,,350000,
160,11477,,530000,
250,11471,,400000,
73,11468,,1700,
660,11461,,6000,
72,11457,,268000,
300,11452,,1100000,
228,11447,,695000,
36,11434,,1200,
4169,11433,,4000,
125,11431,,450000,
700,11427,,3000000,
298,11423,8000,,1200000
370,11415,,5000,
214,11406,,520000,
49,11405,,1200,
150,11402,,3500,
1100,11401,,8000,
200,11396,,420000,
573,11395,,300000,
118,11393,,330000,
138,11390,,550000,
132,11385,,390000,
88,11384,,290000,
3885,11383,25000,,3500000
1550,11382,,780000,
1200,11381,12000,,1800000
750,11380,7500,,1350000
1200,11379,12000,,2400000
780,11372,10000,,2900000
48,11366,,220000,
151,11361,,1800000,
200,11357,,3000,
540,11342,,4800,
290,11340,,2200,
83,11337,,210000,
310,11335,,2200,
248,11327,,10000,
260,11301,4500,,1280000
123,11296,,852000,
453,11293,,1600000,
74,11291,,280000,
105,11288,,420000,
260,11283,,305000,
106,11274,,660000,
580,11256,,1600000,
75,11240,,250000,
850,11236,,1100000,
2000,11235,,6000000,
95,11214,,355000,
69,11213,,340000,
172,11212,,1600000,
113,11206,,280000,
1470,11202,,1600000,
90,11200,2000,,390000
38,11195,,180000,
50,11189,,1500,
175,11186,,600000,
485,11178,,420000,
54,11172,,155000,
130,11171,,580000,
50,11157,800,,180000
340,11155,,2500,
111,11144,,420000,
90,11143,,380000,
